t,yt
496,97066.0
497,97066.0
498,98576.0
499,98576.0
500,98576.0
501,98577.0
502,98577.0
503,98577.0
504,98577.0
505,98579.0
506,98581.0
507,98581.0
508,98581.0
509,98582.0
510,98582.0
511,98583.0
512,98583.0
513,98583.0
514,98583.0
515,98583.0
516,98583.0
517,98583.0
518,98583.0
519,98584.0
520,98584.0
521,98585.0
522,98585.0
523,98585.0
524,98586.0
525,98586.0
526,99953.0
527,99953.0
528,99953.0
529,101983.0
530,101983.0
531,101983.0
532,101984.0
533,101984.0
534,104168.0
535,104168.0
536,105986.0
537,105986.0
538,105986.0
539,107401.0
540,107401.0
541,109553.0
542,109553.0
543,109553.0
544,109553.0
545,109553.0
546,109553.0
547,111108.0
548,111108.0
549,113260.0
550,113260.0
551,113260.0
552,113260.0
553,113676.0
554,115939.0
555,115943.0
556,115943.0
557,115943.0
558,115943.0
559,115943.0
560,115943.0
561,118097.0
562,118097.0
563,118097.0
564,118097.0
565,118098.0
566,118098.0
567,118098.0
568,118098.0
569,118098.0
570,119409.0
571,119409.0
572,119409.0
573,119409.0
574,119409.0
575,120726.0
576,120726.0
577,120726.0
578,120726.0
579,120726.0
580,120726.0
581,120726.0
582,120726.0
583,120727.0
584,120727.0
585,120727.0
586,120727.0
587,120727.0
588,120727.0
589,120727.0
590,0.0
591,1.0
592,1.0
593,1.0
594,1584.0
595,1584.0
596,1584.0
597,1585.0
598,3219.0
599,3220.0
